"","HL_HO2","LL_HO2","LL_LO2","HL_LO2","FC.HLHO.div.HL_LO2","FC.HLHO.div.LL_HO2","FC.HLHO.div.LL_LO2","FC.LLHO.div.HL_LO2","FC.LLHO.div.LL_LO2","FC.LLLO.div.HL_LO2","Locus.tag","Ortholog.group","Genome.count.calc","Reference..PMID.","Curated.Product.Descriptor","Gene","Gene.Aliases","Functional.role","regulon","cofactor","substrate","Regulator.family","Merops.family","CAZY","TC.family","E.C.","evolution","Genome.count.calc.1","Loc.Sys","Loc.Cleave","protein.localization","X7002","X6803"
"A1907",17.2261965982682,18.9304099561586,19.3017066872644,22.8072626760642,0.755294348249285,0.909974830875968,0.892470125951831,0.830016746201889,0.980763528473324,0.846296504819984,"7002_A1907","cyan10837",1,"","hypothetical protein","","","","","","","","","","","","",1,"Sec","LepB","peri","7002_A1907",""
"A1908",40.9122169208869,40.700381405741,39.6757304127102,49.2636873802987,0.830474109764839,1.00520475503741,1.03116480768759,0.826174076080584,1.02582563653831,0.805374760245355,"7002_A1908","cyan3251",13,"","protein of unknown function DUF3067","","","","","","","","","","","","core",2,"","","cyt","7002_A1908","slr0598"
"A1909",275.619145572291,424.987703515761,457.879375303439,451.583800986071,0.61033886727215,0.648534400624298,0.601947063873834,0.941104846072344,0.92816520341,1.01394109864796,"7002_A1909","cyan1086",14,"","cytochrome b6-f complex iron-sulfur subunit PetC","petC","petC1","Cytochrome b6-f complex","","FeS","","","","","3.D.3.5","1.10.99.1","core",2,"TAT","Map","TM 1 TM","7002_A1909","sll1316"
"A1910",508.172799648911,704.2112503691,828.901070514189,661.410617605862,0.768316664598411,0.721619825560244,0.613068094282564,1.06471113650725,0.849572132814667,1.25323218050929,"7002_A1910","cyan1085",14,"","cytochrome b6-f complex apocytochrome f subunit PetA","petA","","Cytochrome b6-f complex","","heme c","","","","","3.D.3.5","","core",2,"Sec","LepB","TL","7002_A1910","sll1317"
"A1911",11.8430101613094,9.4652049780793,7.5062192672695,5.47374304225541,2.16360360175577,1.25121539245446,1.57775968695056,1.72920155458727,1.2609816794657,1.37131378095831,"7002_A1911","cyan3584",5,"","metal dependent phosphohydrolase","","","","","","","","","","","","pSYSA",2,"","","cyt","7002_A1911","sll7077"
"A1912",1.07663728739176,0,0,0,8.75314867798179,8.75314867798179,8.75314867798179,1,1,1,"7002_A1912","cyan10838",1,"","hypothetical protein","","","","","","","","","","","","",1,"Sec","","IM 1 TM","7002_A1912",""
"A1913",12.9196474487011,21.7699714495824,20.3740237254458,37.4039107887453,0.345409000723759,0.593461846223457,0.634123510544722,0.582023937885471,1.06851605470515,0.544703034945112,"7002_A1913","cyan0063",11,"","conserved hypothetical protein","","","","","","","","","","","","core",2,"Sec","","IM 2 TM","7002_A1913","ssl2069"
"A1914",44.1421287830622,82.3472833092899,56.8328030236119,76.6324025915758,0.576024335532379,0.536048391751648,0.776701595462796,1.07457525177923,1.44893932602757,0.741628881538677,"7002_A1914","cyan2123",9,"","signal transduction protein with MEKHLA (PAS) sensory domain","","","Sensory transduction","","","","","","","","","",2,"","","cyt","7002_A1914","slr0325"
"A1915",43.0654914956704,56.7912298684758,53.6158519090678,67.5094975211501,0.637917523859194,0.758312359063307,0.803223113356648,0.841233188718131,1.05922461075119,0.794197170439174,"7002_A1915","cyan0591",14,"","tRNA-i(6)A37 thiotransferase enzyme MiaB","miaB","","tRNA processing","","","","","","","","","core",2,"","","cyt","7002_A1915","sll0996"
"A1916",99.050630440042,184.571497072546,168.353774994473,231.721788788812,0.427454970711948,0.536651823337109,0.58834814035678,0.796521975931931,1.09633120539534,0.726534072926168,"7002_A1916","cyan2387",14,"","protein of unknown function DUF3539","","","","","","","","","","","","core",2,"","","cyt","7002_A1916","ssl0105"
"A1917",73.2113355426397,115.475500732568,96.5085334363221,121.334637436662,0.60338364286832,0.633998857577519,0.758599607059056,0.951710930795399,1.19653150473746,0.795391451898481,"7002_A1917","cyan2997",14,"","cell division protein YlmE","ylmE","","Cell division","","","pyridoxal phosphate","","","","","","core",2,"","","cyt","7002_A1917","slr0556"
"A1918",374.669776012333,388.073404101251,531.869250937953,468.005030112838,0.800567839884111,0.965461101051332,0.704439625625286,0.829207763018456,0.729640608884388,1.13646054361791,"7002_A1918","cyan0850",14,"","cell division protein SepF","cdv2","ycf50","Cell division","","","","","","","","","core",2,"","","cyt-TM assoc","7002_A1918","slr2073"
"A1919",27.9925694721858,44.4864633969727,42.8926815272543,46.526815859171,0.601643782306416,0.629237914967425,0.652618779602276,0.956146741948255,1.03715743136054,0.921891617450963,"7002_A1919","cyan3059",14,"18045455","pyrroline-5-carboxylate reductase ProC","proC","","L-arginine deiminase pathway","","","","","","","","1.5.1.2","core",2,"","","cyt","7002_A1919","slr0661"
"A1920",37.6823050587116,54.89818887286,56.8328030236119,61.1234639718521,0.616494920446012,0.686403428462476,0.663037947346289,0.898152449248313,0.965959550685047,0.929803373869386,"7002_A1920","cyan0257",9,"","7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 2 CofH","cofH","","DNA photolyase: chromophore synth","","4Fe-4S SAM","","","","","","2.5.1.77","",2,"","","cyt","7002_A1920","sll1659"
"A1921",86.1309829913409,82.3472833092899,80.4237778636018,84.8430171549589,1.01518057560388,1.04594808146663,1.0709641511422,0.970584098381241,1.02391712372615,0.947912751814499,"7002_A1921","cyan0430",14,"","c-type cytochrome synthesis protein CcsA","ccsA","","Biogenesis of c-type cytochromes","","","","","","","","","core",2,"Sec","","IM 8 TM","7002_A1921","sll1513"
"A1922",669.668392757675,449.597236458767,412.842059699822,342.108940140963,1.9574711858794,1.48948511790751,1.62209343022024,1.31419318148632,1.08902963226583,1.20675612724331,"7002_A1922","cyan10839",1,"","hypothetical protein","","","","","","","","","","","","",1,"","","cyt","7002_A1922",""
"A1923",63.5215999561139,53.0051478772441,40.7480474508916,55.6497209295967,1.14145406113493,1.19840435316255,1.55888696342244,0.95247823334643,1.30080215355409,0.732223751893429,"7002_A1923","cyan1758",14,"19944692","tRNA(Ile) lysidine synthetase TilS","tilS","ycf62","tRNA processing","","","","","","","","","core",2,"","","cyt","7002_A1923","slr1278"
"A1924",2947.83289287864,3504.01888288496,2862.01417490604,2542.55364312764,1.15939850506063,0.841271976951108,1.02998542729979,1.37814944135244,1.22431919226955,1.12564554248123,"7002_A1924","cyan3084",11,"18689440","group 3 RNA polymerase sigma-70 subunit SigF","sigF","","RNA polymerase - Sigma factors (phototaxis)","Crp SigF","","","","","","","","core",2,"","","cyt","7002_A1924","slr1564"
"A1925",91.5141694282997,58.6842708640917,71.8452415581509,60.2111734648095,1.51988682767967,1.55943267388019,1.27376799692752,0.974640876221915,0.81681499834047,1.19322108213255,"7002_A1925","cyan2682a",12,"21292744","DnaJ-class molecular chaperone CbpA","cbpA","","Chaperone","","","","","","","","","core",2,"","","cyt","7002_A1925","slr0093"
"A1926",29.0692067595775,34.0747379210855,30.024877069078,33.754748760575,0.861188657209911,0.85310140394622,0.968170716992388,1.00947982646176,1.13488351151913,0.889500830891875,"7002_A1926","cyan0684",11,"16231162","bifunctional peptidoglycan transglycosylase / transpeptidase MrcB","mrcB","pbp1","Peptidoglycan Biosynthesis","","","","","","","","2.4.1.129 3.4.-.-","core",2,"Sec","","IM 1 TM","7002_A1926","slr1710"
"A1927",51.6785897948045,123.994185212839,49.3265837563424,63.8603354929798,0.809243944552806,0.416782365286703,1.04768232176954,1.94164631700799,2.51373956536967,0.772413476621414,"7002_A1927","cyan10840",1,"","hypothetical protein","","","junk?","","","","","","","","","",1,"","","cyt","7002_A1927",""
"A1928",12638.6451166919,11778.5010747219,9614.39456433405,8193.28104374931,1.54256213709817,1.0730266131924,1.31455444564099,1.43758050185618,1.22509025356791,1.17344864810526,"7002_A1928","cyan1341",11,"","phycobilisome small core linker polypeptide ApcC","apcC","","Phycobilisome - allophycocyanin","","","","","","","","","core",2,"","","cyt-TM assoc","7002_A1928","ssr3383"
"A1929",14372.0311493926,16667.2794458998,16314.2314188912,14897.7039800051,0.964714506925493,0.862290165353179,0.88095055049608,1.11878175779769,1.02164049399225,1.09508360756713,"7002_A1929","cyan1340",11,"","allophycocyanin subunit beta ApcB","apcB","","Phycobilisome - allophycocyanin","","","","","","","","","core",2,"","","cyt-TM assoc","7002_A1929","slr1986"
"A1930",11714.8903241097,14679.5864005032,14006.6051527249,13087.7196140327,0.895105539359891,0.798039536298392,0.836383277487529,1.12163056922183,1.04804742051627,1.07020975126232,"7002_A1930","cyan1339",11,"","allophycocyanin subunit alpha ApcA","apcA","","Phycobilisome - allophycocyanin","","","","","","","","","core",2,"","","cyt-TM assoc","7002_A1930","slr2067"
"A1931",9.68973558652585,10.4117254758872,17.1570726109017,18.2458101408514,0.531066338612779,0.93065607703224,0.564766251578893,0.570636513013799,0.606847433242869,0.940329449799982,"7002_A1931","cyan6425",3,"","protein of unknown function DUF72","","","","","","","","","","","","",1,"","","cyt","7002_A1931",""
"A1932",13.9962847360929,17.9838894583507,21.4463407636271,16.4212291267662,0.852328691600756,0.77826794745971,0.652618779602276,1.09516098457194,0.838552816844692,1.3060131247222,"7002_A1932","cyan10841",1,"","hypothetical protein","","","junk?","","","","","","","","","",1,"","","","7002_A1932",""
"A1933",129.196474487011,52.0586273794362,70.7729245199695,75.7201120845332,1.70623723249086,2.48174953875264,1.82550707581056,0.687513871100962,0.735572646354993,0.934664814560224,"7002_A1933","cyan9515a",9,"","phycobilisome degradation protein NblA","nblA","","Phycobilisome turnover","","","","","","","","","pCC7120delta",2,"","","cyt","7002_A1933","ssl0453"
"A1934",139.962847360929,96.5450907764089,121.171825314493,107.650279831023,1.30016241091641,1.44971480409162,1.15507748602173,0.896840128311363,0.796761875343815,1.12560622698515,"7002_A1934","cyan0386",8,"","universal stress protein","","","","","","","","","","","","",2,"","","cyt","7002_A1934","slr0670"
"A1935",49.525315220021,47.3260248903965,69.7006074817882,52.0005589014264,0.95239967158627,1.04647105550736,0.710543523353957,0.910106081361721,0.678990135096917,1.34038189116226,"7002_A1935","cyan1312",14,"","phytoene dehydrogenase CrtP","crtP","","Carotenoid biosynthesis","","FAD","","","","","","1.-.-.-","core",2,"","","cyt-TM assoc","7002_A1935","slr1254"
"A1936",134.57966092397,197.822784041857,225.186578018085,199.791621042323,0.673600125079628,0.680304149877369,0.597636245057029,0.990145547695176,0.878483903361106,1.12710721722601,"7002_A1936","cyan1313",14,"","phytoene synthase CrtB","crtB","","Carotenoid biosynthesis","","","","","","","","2.5.1.32","core",2,"","","cyt-TM assoc","7002_A1936","slr1255"
"A1937",228.247104927053,138.191992679958,107.231703818136,129.545252000045,1.76191023139138,1.65166664508309,2.12854125039512,1.06674687452003,1.28872327641395,0.827754797359139,"7002_A1937","cyan0541",8,"19253332","two component signal transduction system, response regulator, DivK","devR","divK","Heterocyst envelope polysaccharide formation","","","","","","","","","",2,"","","cyt-IM assoc","7002_A1937","slr2041"
"A1938",12.9196474487011,11.3582459736952,20.3740237254458,16.4212291267662,0.786764946093006,1.13746853859496,0.634123510544722,0.691680621834908,0.557486637237468,1.24071246848609,"7002_A1938","cyan0540",14,"","DNA gyrase alpha subunit GyrA","gyrA","","","","","","","","","","5.99.1.3","core",2,"","","cyt","7002_A1938","sll1941"
"A1939",683.664677493768,442.025072476304,491.121203487061,492.636873802987,1.38776594658072,1.54666492935289,1.39204879088829,0.897263473324727,0.900032556806415,0.996923351871278,"7002_A1939","cyan10842",4,"","hypothetical protein","","","","","","","","","","","","",1,"","","cyt","7002_A1939",""
"A1940",7.53646101174233,8.51868448027138,11.7954874199949,12.772067098596,0.590073709569754,0.884697752240524,0.638927476533697,0.666977742483661,0.722198598239448,0.923537852482126,"7002_A1940","cyan1829",10,"19594831","ethyl (methyl; benzyl) viologen export pump, EvrB","evrB","","Transport|export","","","","","","","3.A.1.141","","",2,"Sec","","IM 6 TM","7002_A1940","slr1174"
"A1941",256.239674399239,358.731268669206,346.358403332578,231.721788788812,1.10580742423308,0.71429422740264,0.739810762302175,1.54811194296514,1.03572272310294,1.49471659589269,"7002_A1941","cyan1616",9,"","CAB/ELIP/HLIP family protein","","","","","","","","","","","","",2,"Sec","","IM 1 TM","7002_A1941","ssl1498"
"A1942",0,0,0,0.912290507042569,0.134825473958659,1,1,0.134825473958659,1,0.134825473958659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1943",111.970277888743,123.047664715031,97.5808504745035,78.4569836056609,1.42715501849429,0.909974830875968,1.1474615905095,1.56834559602101,1.2609816794657,1.24374970831102,"7002_A1943","cyan2602",7,"","putative translation initiation factor SUI1","","","Translation","","","","","","","","","",2,"","","cyt","7002_A1943","sll0546"
"A1944",11.8430101613094,11.3582459736952,17.1570726109017,6.38603354929798,1.85451737293351,1.04267949371205,0.690269863040869,1.77860731328976,0.662015381719494,2.68665557085709,"7002_A1944","cyan10843",3,"","protein of unknown function DUF399","","","","","","","","","","","","",1,"Sec","LepB","peri","7002_A1944",""
"A1945",6.45982372435056,2.83956149342379,2.14463407636271,5.47374304225541,1.18014741913951,2.27493707718992,3.01208667508743,0.518760466376181,1.32403076343899,0.391803937416659,"7002_A1945","cyan0613",11,"","glyoxalase family protein","","","","","","","","","","","","core",2,"","","cyt","7002_A1945","sll0984"
"A1946",13.9962847360929,14.197807467119,17.1570726109017,26.4564247042345,0.529031601683228,0.985806066782299,0.815773474502845,0.536648758320187,0.827519227149367,0.648503068827574,"7002_A1946","cyan0858",8,"","hypothetical protein","","","","","","","","","","","","pCC7120alpha",2,"","","cyt","7002_A1946","ssl3712"
"A1947",21.5327457478352,20.8234509517745,23.5909748399899,26.4564247042345,0.813894771820351,1.0340623078136,0.912753537905281,0.787084845536274,0.882687175625992,0.891691719637914,"7002_A1947","cyan4604",6,"","protein of unknown function DUF218","","","","","","","","","","","","",1,"Sec","","IM 1 TM","7002_A1947",""
"A1948",8.61309829913409,12.3047664715031,15.012438534539,12.772067098596,0.674369953794005,0.69998063913536,0.573730795254748,0.963412294698621,0.819638091652707,1.17541181224998,"7002_A1948","cyan4675",4,"","protein of unknown function DUF1768","","","","","","","","","","","","",1,"","","cyt","7002_A1948",""
"A1949",37.6823050587116,19.8769304539665,28.9525600308966,19.1581006478939,1.96691236523251,1.89578089765827,1.30151893367975,1.03752093275236,0.686534469931327,1.51124375860711,"7002_A1949","cyan0283",10,"","2-octaprenyl-6-methoxyphenyl hydroxylase UbiH","ubiH","","Plastoquinone-9 biosynthesis?","","FAD","","","","","","1.14.13.-","core",2,"","","cyt","7002_A1949","slr1300"
"A1950",138.886210073537,107.903336750104,125.461093467219,126.808380478917,1.09524472711508,1.28713545156798,1.10700621392102,0.850916448444383,0.860054171122761,0.989375410311133,"7002_A1950","cyan0418",7,"","hypothetical lipoprotein","","","","","","","","","","","","",2,"Sec","LspA","LP -IM","7002_A1950","slr0695"
"A1951",368.209952287982,328.442612739352,269.151576583521,211.651397633876,1.739700074766,1.12107850201578,1.36803936637437,1.55180932614254,1.22028864518812,1.27167398652907,"7002_A1951","cyan0419",9,"","FIG01178559: hypothetical protein","","","","","","","","","","","","",2,"","","cyt","7002_A1951","slr1590"
"A1952",13.9962847360929,15.1443279649269,10.7231703818136,16.4212291267662,0.852328691600756,0.924193187608405,1.30523755920455,0.92224082911321,1.41229948100159,0.653006562361099,"7002_A1952","cyan0372",8,"","protein of unknown function COG4222 family","","","","","","","","","","","","",2,"Sec Bam","LepB","OM","7002_A1952","slr1087"
"A1953",38.7589423461034,17.9838894583507,97.5808504745035,23.7195531831068,1.6340502726547,2.1552035468115,0.397198242868672,0.758188373934418,0.184297322383449,4.11394134287492,"7002_A1953","cyan4627",11,"","CbbY family protein","","","","","","","","","","","","",1,"","","cyt","7002_A1953",""
"A1954",27.9925694721858,30.2886559298538,26.8079259545339,24.6318436901494,1.13643825546767,0.924193187608405,1.04419004736364,1.22965443881761,1.12983958480127,1.08834427060183,"7002_A1954","cyan0746",11,"","two component signal transduction system histidine kinase with GAF sensory domain Hik2","hik2","","Sensory transduction","NtcA","","","","","","","2.7.13.3","core",2,"","","cyt-IM assoc","7002_A1954","slr1147"
"A1956",23.6860203226187,40.700381405741,34.3141452218034,49.2636873802987,0.48080080039017,0.581960647653235,0.690269863040869,0.826174076080584,1.18611089224743,0.696540333185172,"7002_A1956","cyan3234",12,"","protein of unknown function DUF3529","","","","","","","","","","","","core",2,"Sec","","IM 3 TM","7002_A1956","slr0589"
