Locus tag,Ortholog group,Genome count calc,Reference (PMID),Curated Product Descriptor,Gene,Gene Aliases,Functional role,regulon,cofactor,substrate,Regulator family,Merops family,CAZY,TC family,E.C.,evolution,Genome count calc,Loc Sys,Loc Cleave,protein localization,7002,6803
7002_A1978,cyan10852,1,,short chain dehydrogenase/reductase family oxidoreductase,,,,,,,,,,,,,1,,,cyt,7002_A1978,
7002_A1979,cyan10853,1,,AMP-binding enzyme,,,,,,,,,,,,,1,Sec,,IM 1 TM,7002_A1979,
7002_A1981,cyan2069,14,,FIG01178238: hypothetical protein,,,,,,,,,,,,core,2,,,cyt,7002_A1981,slr1926
7002_A1982,cyan4536,10,,conserved hypothetical membrane protein,,,,,,,,,,,,,1,Sec,,IM 4 TM,7002_A1982,
7002_A1983,cyan8493,10,,protein of unknown function DUF520 YajQ,yajQ,,,,,,,,,,,,1,,,cyt,7002_A1983,
7002_A1984,cyan1499,14,,"1,4-dihydroxy-2-naphthoate octaprenyltransferase MenA",menA,,Cofactor vitamin K synth,,,,,,,,2.5.1.74,core,2,Sec,,IM 8 TM,7002_A1984,slr1518
7002_A1985,cyan2688,14,,imidazoleglycerol-phosphate dehydratase HisB,hisB,,AA synth: Aromatic (his),,,,,,,,4.2.1.19,core,2,,,cyt,7002_A1985,slr0500
7002_A1986,cyan2390,11,,hypothetical protein,,,,,,,,,,,,core,2,,,cyt,7002_A1986,slr0058
7002_A1987,cyan0494,14,,periplasmic FKBP-type peptidyl-prolyl cis-trans isomerase YtfC,ytfC,,,,,,,,,,5.2.1.8,core,2,Sec,LepB,peri,7002_A1987,slr1761
7002_A1989,cyan8663a,8,,syn-2 delta 9 acyl-lipid fatty acid desaturase DesF,desF,,Fatty Acid Biosynthesis,,,,,,,,1.14.19.1,,1,Sec,,IM 4 TM,7002_A1989,
7002_A1990,cyan1693,8,20194361,oxygen-independent coproporphyrinogen III oxidase HemN,hemN,,Prosthetic group heme synth,,FeS,,,,,,1.3.99.22,,2,,,cyt,7002_A1990,sll1876
7002_A1991,cyan0297b,8,,heme oxygenase 2 Hox2,hox2,ho2,Prosthetic group bilin synth,,,,,,,,1.14.99.3,,2,,,cyt,7002_A1991,sll1875
7002_A1992,cyan1695a,9,19540827,low oxygen-dependent Mg protoporphyrin IX monomethyl ester oxidative cyclase AcsF2,acsF2,chlAII,Chlorophyll Biosynthesis,,,,,,,,1.14.13.81,,2,,,cyt,7002_A1992,sll1874
7002_A1993,cyan0431,4,,oxygen-responsive transcriptional regulator HxlR family,,,Regulation: transcription,,,,HxlR,,,,,pP742502,2,,,cyt,7002_A1993,sll1512
7002_A1994,cyan10854,1,,polysaccharide deacetylase domain-containing protein,,,Polysaccharide synth,,,,,,,,,,1,,,cyt,7002_A1994,
7002_A1995,cyan7388,6,,ABC-type branched-chain amino acid transport system ATPase component LivF,livF,,Transport|uptake:ILV,,ATP,,,,,3.A.1.4,3.6.3.-,,1,,,cyt-IM assoc,7002_A1995,
7002_A1996,cyan7386,6,,ABC-type branched-chain amino acid uptake system ATPase component LivG,livG,,Transport|uptake:ILV,,ATP,,,,,3.A.1.4,3.6.3.-,,1,,,cyt-IM assoc,7002_A1996,
7002_A1997,cyan1640,6,,"carboxysomal beta carbonic anhydrase, IcfA",icfA,,"CO2 uptake, carboxysome",,Zn,,,,,,4.2.1.1,,2,,,CL,7002_A1997,slr1347
7002_A1998,cyan10855,1,,toxin-antitoxin system toxin PIN family,,,Toxin-antitoxin,,,,,,,,,,1,,,cyt,7002_A1998,
7002_A1999,cyan10856,1,,toxin-antitoxin system antidote CopG family,,,Toxin-antitoxin,,,,,,,,,,1,,,cyt,7002_A1999,
7002_A2000,cyan2135,14,,proton-translocating NADH-quinone dehydrogenase subunit D1 NdhD1,ndhD1,,CO2 fixation: Respiratory Complex I,,,,,,,3.D.1.8,1.6.5.3,core,2,Sec,,TM 13 TM,7002_A2000,slr0331
7002_A2001,cyan10857,1,,hypothetical protein,,,,,,,,,,,,,1,Sec,,IM 1 TM,7002_A2001,
7002_A2002,cyan2524,13,,rhodanese-like domain-containing protein,,,,,,,,,,,,,2,,,cyt,7002_A2002,slr0192
7002_A2003,cyan0240,11,,heat-inducible transcriptional repressor HrcA,hrcA,,Heat Shock,,,,HrcA,,,,,core,2,,,cyt,7002_A2003,sll1670
7002_A2004,cyan10858,1,,protein of unknown function DUF204,,,,,,,,,,,,,1,Sec,,IM 5 TM,7002_A2004,
7002_A2005,cyan4844,4,,conserved hypothetical membrane protein,,,,,,,,,,,,,1,Sec,,IM 5 TM,7002_A2005,
7002_A2006,cyan1084,12,,protein of unknown function DUF3110,,,,,,,,,,,,,2,,,cyt,7002_A2006,sll0860
7002_A2007,cyan10859,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2007,
7002_A2008,cyan6380,2,,conserved hypothetical protein,,,,,,,,,,,,,1,,,extra,7002_A2008,
7002_A2009,cyan2140,11,,phycobilisome core-membrane linker phycobiliprotein ApcE,apcE,,Phycobilisome - allophycocyanin,,,,,,,,,core,2,,,cyt-TM assoc,7002_A2009,slr0335
7002_A2010,cyan2690,11,18469097,phycobiliprotein asparagine N-methyltransferase CpcM,cpcM,,Phycobilisome synthesis,,,,,,,,2.1.1.-,core,2,,,cyt,7002_A2010,sll0487
7002_A2010.1,cyan10860,1,,conserved hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2010.1,
7002_A2011,cyan10861,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2011,
7002_A2012,cyan2479,14,,carbon-nitrogen hydrolase family protein,,,,,,,,,,,3.5.1.-,core,2,,,cyt,7002_A2012,sll0601
7002_A2013,cyan10862,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2013,
7002_A2014,cyan3052,14,,group 1 RNA polymerase sigma-70 subunit SigA,sigA,,RNA polymerase,,,,,,,,,core,2,,,cyt,7002_A2014,slr0653
7002_A2015,cyan6353,8,22124017,protein lysine acetyltransferase Pka,pka,yfiQ,Regulation: post-translational | RNA degradation,,,,,,,,2.3.-.-,,1,,,cyt,7002_A2015,
7002_A2016,cyan3945,4,,protein of unknown function DUF423,,,,,,,,,,,,,1,Sec,,IM 3 TM,7002_A2016,
7002_A2017,cyan1653,6,,acetyltransferase family protein,,,,,,,,,,,,,2,,,cyt,7002_A2017,sll1900
7002_A2018,cyan10863,1,,"peptidase U62 modulator of DNA gyrase, TldD/PmbA family",,,Proteolysis,,Zn,,,U62,,,,,1,,,cyt,7002_A2018,
7002_A2019,cyan1203,11,,ABC-type nickel/dipeptide/oligopeptide uptake system substrate-binding component,,,Transport,,,,,,,3.A.1.5,3.6.3.-,core,2,Sec,LepB,peri,7002_A2019,sll1699
7002_A2020,cyan4324,10,,conserved hypothetical protein,,,,,,,,,,,,check,1,Sec,,IM 3 TM,7002_A2020,
7002_A2021,cyan10864,4,19735283,"glucosyl-phoshoglycerate synthase, GpgS",gpgS,,osmotic protection:glucosylglycerate synth,,,,,,,,2.4.1.213,,1,,,cyt,7002_A2021,
7002_A2022,cyan10865,5,,"sucrose phosphorylase, ScrP",scrP,,Sucrose synthesis,,,,,,,,2.4.1.7,,1,,,cyt,7002_A2022,
7002_A2023,cyan10866,4,19735283,"glucosyl-phosphoglycerate phosphatase, GpgP",gpgP,,osmotic protection:glucosylglycerate synth,,,,,,,,3.1.3.69,,1,,,cyt,7002_A2023,
7002_A2024,cyan10867,1,,hypothetical protein,,,Transport,,,,,,,,,,1,Sec,,IM 8 TM,7002_A2024,
7002_A2025,cyan2147,14,,carboxysome structural protein,,,Carboxysome,,,,,,,,,core,2,,,CS,7002_A2025,slr0169
7002_A2026,cyan1500,5,12731893,pentapeptide repeat-containing protein RfrF,rfrF,hglK,,,,,,,,,,,2,,,cyt,7002_A2026,slr1519
7002_A2027,cyan2668,6,,hypothetical protein,,,,,,,,,,,,,2,Sec,,IM 3 TM,7002_A2027,sll0082
7002_A2028,cyan10868,1,,cell envelope-related function transcriptional attenuator,,,,,,,,,,,,,1,Sec,,IM 1 TM,7002_A2028,
7002_A2029,cyan10869,1,,hypothetical protein,,,,,,,,,,,,,1,Sec,,IM 1 TM,7002_A2029,
7002_A2030,cyan1266,7,,"phosphoribosylglycinamide formyltransferase 2, PurT",purT,,De Novo Purine Biosynthesis,,,,,,,,2.1.2.-,pP742502,2,,,cyt,7002_A2030,slr0861
7002_A2031,cyan0480,10,,2'-O-glycosyltransferase CruG,cruG,,Carotenoid biosynthesis: myxoxanthophyll,,,,,,,,,check,2,Sec,,IM 4 TM,7002_A2031,sll1004
7002_A2032,cyan1591,10,,gamma-carotene 1' hydroxylase CruF,cruF,,Carotenoid biosynthesis: myxoxanthophyll,,,,,,,,,,2,Sec,,IM 8 TM,7002_A2032,sll0814
7002_A2033,cyan10870,3,,"two component signal transduction system, response regulator, LuxR family",,,Sensory transduction,,,,LuxR,,,,,,1,,,cyt-IM assoc,7002_A2033,
7002_A2034,cyan10871,4,,glycerol-3-phosphate cytidylyltransferase RafE,rafE,,LPS inner core biosynthesis,,,,,,,,2.7.-.-,,1,,,cyt,7002_A2034,
7002_A2035,cyan0004,14,,GUN4-like protein; putative Mg-protoporphyrin IX binding protein Ycf53,ycf53,,,,,,,,,,,core,2,,,cyt,7002_A2035,sll0558
7002_A2036,cyan2937,2,11081796,"ABC-type compatable solute uptake system, permease component, GgtD",ggtD,,Transport|uptake:phe>flucosylglycerol>vitC>B1>sucrose>trehalose,,,,,,,3.A.1.1,3.6.3.-,,2,Sec,,IM 6 TM,7002_A2036,slr0531
7002_A2037,cyan2936,2,11081796,"ABC-type compatable solute uptake system, permease component, GgtC",ggtC,,Transport|uptake:phe>flucosylglycerol>vitC>B1>sucrose>trehalose,,,,,,,3.A.1.1,3.6.3.-,,2,Sec,,IM 8 TM,7002_A2037,slr0530
7002_A2038,cyan2935,2,11081796 Collart,"ABC-type compatable solute uptake system, substrate-binding component, GgtB",ggtB,,Transport|uptake:phe>flucosylglycerol>vitC>B1>sucrose>trehalose,,,,,,,3.A.1.1,3.6.3.-,,2,Sec,LspA,LP -IM,7002_A2038,slr0529
7002_A2039,cyan3120,2,11081796,"ABC-type compatable solute uptake system, ATPase component, GgtA",ggtA,,Transport|uptake:phe>flucosylglycerol>vitC>B1>sucrose>trehalose,,ATP,,,,,3.A.1.1,3.6.3.-,,2,,,cyt-IM assoc,7002_A2039,slr0747
7002_A2040,DUF820,1,,putative endonuclease DUF820 family,,,Genome evolution?,,,,,,,,,,1,,,cyt,7002_A2040,
7002_A2041,cyan2302,14,,fumarate hydratase class II FumC,fumC,,TCA Cycle,,,,,,,,4.2.1.2,core,2,,,cyt,7002_A2041,slr0018
7002_A2042,DUF820,1,,putative endonuclease DUF820 family,,,Genome evolution?,,,,,,,,,,1,,,cyt,7002_A2042,
7002_A2043,cyan0806,14,,DNA-directed RNA polymerase delta subunit RpoC2,rpoC2,,RNA polymerase,,,,,,,,2.7.7.6,core,2,,,cyt,7002_A2043,sll1789
7002_A2044,cyan1743,14,,DNA-directed RNA polymerase gamma subunit RpoC1,rpoC1,,RNA polymerase,,,,,,,,2.7.7.6,core,2,,,cyt,7002_A2044,slr1265
7002_A2045,cyan0807,14,,DNA-directed RNA polymerase beta subunit RpoB,rpoB,,RNA polymerase,,,,,,,,2.7.7.6,core,2,,,cyt,7002_A2045,sll1787
7002_A2047,cyan0808,14,,putative deoxyribonuclease YcfH,ycfH,,,,,,,,,,,core,2,,,cyt,7002_A2047,sll1786
7002_A2048,cyan0809,14,,30S ribosomal protein S20 RpsT,rpsT,,Ribosome: SSU,,,,,,,,,core,2,,,cyt,7002_A2048,ssl2233
7002_A2049,cyan0396,14,,histidinol dehydrogenase HisD,hisD,,AA synth: Aromatic (his),,,,,,,,1.1.1.23,core,2,,,cyt,7002_A2049,slr0682
7002_A2050,cyan4474,6,,hypothetical protein,,,,,,,,,,,,,1,Sec,LepB,peri,7002_A2050,
7002_A2051,cyan0118,11,,hypothetical protein,,,,,,,,,,,,core,2,,,cyt,7002_A2051,slr0740
7002_A2052,cyan10873,1,,conserved hypothetical outer membrane protein,,,,,,,,,,,,,1,Sec Bam,LepB,OM,7002_A2052,
7002_A2053,cyan1259,5,,bilin synthase subunit CpcU,cpcU,,Phycobilisome,,,,,,,,,,2,,,cyt,7002_A2053,sll0853
7002_A2054,cyan2258,14,,putative ribonuclease D Rnd,rnd,,,,,,,,,,,core,2,,,cyt,7002_A2054,sll0320
7002_A2055,cyan10874,2,,protein of unknown function DUF924,,,,,,,,,,,,,1,,,cyt,7002_A2055,
7002_A2056,cyan1258,12,,hypothetical protein,,,,,,,,,,,,,2,,,cyt,7002_A2056,sll0854
7002_A2057,cyan10875,1,,OsmC-like protein,,,,,,,,,,,,,1,,,cyt,7002_A2057,
7002_A2058,cyan2950,11,,GTPase with DUF697 domain,,,,,,,,,,,,core,2,,,cyt,7002_A2058,sll0503
7002_A2059,cyan2334,14,,"uncharacterized protein, similar to the N-terminal domain of Lon protease",,,,,ATP,,,,,,,core,2,,,cyt,7002_A2059,sll0195
7002_A2060,cyan1798,14,,30S ribosomal protein S10 RpsJ,rpsJ,,Ribosome: SSU,,,,,,,,,core,2,,,cyt,7002_A2060,sll1101
7002_A2061,cyan1799,14,,translation elongation factor Tu TufA,tufA,,Translation factors,,,,,,,,,core,2,,,cyt,7002_A2061,sll1099
7002_A2062,cyan1800,14,,translation elongation factor G FusA,fusA,,Translation,,,,,,,,,core,2,,,cyt,7002_A2062,sll1098
7002_A2063,cyan1801,14,,30S ribosomal protein S7 RpsG,rpsG,,Ribosome: SSU,,,,,,,,,core,2,,,cyt,7002_A2063,sll1097
7002_A2064,cyan1802,14,,30S ribosomal protein S12 RpsL,rpsL,,Ribosome: SSU,,,,,,,,,core,2,,,cyt,7002_A2064,sll1096
7002_A2065,cyan0175b,7,16621810,iron metabolism/homeostasis regulatory protein IscA,iscA,,regulation:iron metabolism or homeostasis,,,,,,,,,core,2,,,cyt,7002_A2065,slr1565
7002_A2066,cyan0851b,11,,bifunctional mannose-1-phosphate guyanyltranferase / mannose-6-phosphate isomerase RfbM,rfbM,,Sugar metabolism: mannose,,,,,,,,5.3.1.8,core,2,,,cyt,7002_A2066,slr0493
7002_A2067,cyan1227,14,,tRNA-specific adenosine-34 deaminase,,,tRNA processing,,Zn,,,,,,3.5.4.-,core,2,,,cyt,7002_A2067,sll1631
7002_A2068,cyan0987b,7,,"glutaredoxin, GrxB",grxB,,Glutaredoxins,,,,,,,,,,2,,,cyt,7002_A2068,slr1562
7002_A2069,cyan1552,14,,S-adenosyl-L-homocysteine hydrolase AhcY,ahcY,,AA synth - Met,,,,,,,,3.3.1.1,core,2,,,cyt,7002_A2069,sll1234
7002_A2070,cyan0383,11,,dihydroorotase PyrC,pyrC,,,,,,,M38,,,3.5.2.3,core,2,,,cyt,7002_A2070,sll1018
7002_A2071,cyan0406a,10,,Ni2+ binding GTPase regulating urease expression/maturation UreG,ureG,,Nitrogen assimilation from urea,,,,,,,,,,2,,,cyt,7002_A2071,sll0643
7002_A2072,cyan10876,1,,hypothetical protein,,,,,,,,,,,,,1,Sec,,IM 2 TM,7002_A2072,
7002_A2073,cyan10877,1,,lipid kinase,,,missing 125 N-terminal aa from methylglyxal synthase,,,,,,,,,,1,,,cyt,7002_A2073,
7002_A2074,cyan4473,12,,protein of unknown function DUF2103,,,,,,,,,,,,,1,,,cyt,7002_A2074,
7002_A2075,cyan1141,14,,ATP-dependent Clp protease adaptor protein ClpS,clpS,,Proteolysis,,ATP,,,,,,,core,2,,,cyt,7002_A2075,ssl3379
7002_A2077,cyan5960,8,,ribonuclease PH Rph,rph,,tRNA processing,,,,,,,,2.7.7.56,,1,,,cyt,7002_A2077,
7002_A2078,cyan10878,1,,TPR domain-containing protein,,,,,,,,,,,,,1,Sec,LepB,peri,7002_A2078,
7002_A2079,cyan2636,9,,elongation factor G Fus,fus,,Translation,,,,,,,,,,2,,,cyt,7002_A2079,sll0830
7002_A2080,cyan2645,14,22683692,hypothetical chloroplast protein family YCF34,ycf34,,,,,,,,,,,core,2,Sec,,TM-assoc,7002_A2080,ssr1425
7002_A2081,cyan10879,1,,hypothetical protein,,,,,,,,,,,,,1,Sec,LepB,peri,7002_A2081,
7002_A2082,cyan0096,6,,hypothetical protein,,,,,,,,,,,,,2,,,cyt,7002_A2082,slr0723
7002_A2083,cyan2410,14,,30S ribosomal protein S4 RpsD,rpsD,,Ribosome: SSU,,,,,,,,,core,2,,,cyt,7002_A2083,slr0469
7002_A2085,cyan1480,11,,FIG00560282: hypothetical protein,,,,,,,,,,,,core,2,,,cyt,7002_A2085,ssl2781
7002_A2086,cyan4610a,8,,Mo-dependent nitrogenase C-terminal domain protein,,,,,,,,,,,,,1,,,cyt,7002_A2086,
7002_A2087,cyan10880,1,,hypothetical protein,,,junk?,,,,,,,,,,1,,,cyt,7002_A2087,
7002_A2088,cyan10881,1,,"molybdate ABC uptake system, permease component, ModB",modB,,Cofactor molybdenum salvage,,,,,,,,3.6.3.29,,1,Sec,,IM 5 TM,7002_A2088,
7002_A2090,cyan1205,8,,protein of unknown function DUF362,,,,,,,,,,,,,2,,,cyt,7002_A2090,sll1697
7002_A2091,cyan2043,11,11731493,ABC-type netural amino acid transport system permease component NatC,natC,,Transport|uptake- neutral aa,,,,,,,3.A.1.4,,,2,Sec,,IM 10 TM,7002_A2091,sll0146
7002_A2092,cyan2433,8,,4'-phosphopantetheinyl transferase HetI,hetI,,Fatty Acid Biosynthesis FASII,,,,,,,,,check,2,,,cyt,7002_A2092,slr0495
7002_A2093,cyan2585,6,,NAD-dependent malate dehydrogenase Mdh,mdh,,TCA Cycle,,,,,,,,1.1.1.37,,2,,,cyt,7002_A2093,sll0891
7002_A2094,cyan2586,14,,proton-translocating NADH-quinone dehydrogenase subunit O NdhO,ndhO,,CO2 fixation: Respiratory Complex I,,,,,,,3.D.1.8,1.6.5.3,core,2,,,cyt-TM assoc,7002_A2094,ssl1690
7002_A2095,cyan1949a,11,16644722,bilin lyase CpcT,cpcT,cpeT,Phycobilisome,,,,,,,,,core,2,,,cyt,7002_A2095,slr1649
7002_A2096,cyan1682,6,,hypothetical protein,,,,,,,,,,,,,2,,,cyt,7002_A2096,sll1884
7002_A2097,cyan2026,6,,dihydroorotase PyrC,pyrC,,De Novo Pyrimidine Synthesis,,,,,M38,,,3.5.2.3,,2,,,cyt,7002_A2097,slr0406
7002_A2098,cyan7385,6,,branched-chain amino acid transport system permease protein LivM,livM,,Transport|ILV,,,,,,,3.A.1.4,,,1,Sec,,IM 8 TM,7002_A2098,
7002_A2099,cyan7383,6,,ABC-type branched-chain amino acid uptake system permease component LivH,livH,,Transport|ILV,,,,,,,3.A.1.4,,,1,Sec,,IM 8 TM,7002_A2099,
7002_A2100,cyan2191,12,17570013 17927904,two component signal transduction system controlling phosphate regulon histidine kinase SphS,sphS,,Phosphate homeostasis,,,,HK,,,,2.7.13.3,core,2,,,cyt-IM assoc,7002_A2100,sll0337
7002_A2101,cyan5545,4,,conserved hypothetical protein repressed by NtcA,,,Nitrogen assimilation - possibly inactivates some enzyme needed for N assmilation?,NtcA,,,,,,,,,1,,,cyt,7002_A2101,
7002_A2102,cyan2673,14,,N-acetyl-gamma-glutamyl-phosphate reductase ArgC,argC,,Arg/Pro metabolism,,,,,,,,1.2.1.38,core,2,,,cyt,7002_A2102,sll0080
7002_A2103,cyan0812,11,,UvrD/REP helicase domain-containing protein,,,DNA Repair,,,,,,,,,core,2,,,cyt,7002_A2103,sll1121
7002_A2104,cyan10883,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2104,
7002_A2105,cyan10884,1,,RlpA-like protein,,,,,,,,,,,,,1,,,cyt,7002_A2105,
7002_A2106,cyan0801,10,,ethyl (methyl; benzyl) viologen export pump ATPase component EvrA,evrA,,Transport|export,,ATP,,,,,3.A.1.141,,,2,,,cyt-IM assoc,7002_A2106,slr1901
7002_A2107,,1,,ISSs1 transposase TnpA_ISSs1,tnpA_ISSs1,,Genome evolution - IS element,,,,,,,,,ISSs1,1,,,cyt,7002_A2107,
7002_A2108,cyan10885,2,,calcium-translocating P-type ATPase PMCA-type,,,Transport,,ATP,,,,,3.A.3,,,1,Sec,,IM 12 TM,7002_A2108,
7002_A2109,cyan1254,5,,hypothetical protein,,,,,,,,,,,,,2,Sec,LepB,peri,7002_A2109,sll0858
7002_A2110,cyan1255,5,17575449,SigH anti-sigma factor,,,,,,,,,,,,,2,,,cyt,7002_A2110,sll0857
7002_A2111,cyan1256,8,17575449,group 3 RNA polymerase sigma-70 subunit SigH,sigH,,RNA polymerase,,,,,,,,,,2,,,cyt,7002_A2111,sll0856
7002_A2113,cyan1369,11,,transglutaminase-like domain-containing protein,,,,,,,,,,,,core,2,Sec,,IM 8 TM,7002_A2113,sll1608
7002_A2115,cyan10886,1,,two component signal transduction system PAS modulated response regulator with SpoIIE domain,,,Sensory transduction,,,,,,,,,,1,,,cyt-IM assoc,7002_A2115,
7002_A2116,cyan8095,2,,protein of unknown function DUF3131,,,,,,,,,,,,,1,Sec,LepB,peri,7002_A2116,
7002_A2117,cyan8093,2,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2117,
7002_A2118,cyan8096,4,,UDP-forming cellulose synthase BcsA,bcsA,,sucrose metabolism,,,,,,,,,,1,Sec,,IM 6 TM,7002_A2118,
7002_A2119,cyan10887,1,,anti-anti-sigma factor,,,,,,,,,,,,,1,,,cyt,7002_A2119,
7002_A2120,cyan1246a,14,10383967,type II NADH dehydrogenase B NdbB,ndbB,,Sensory transduction - redox sensor,SphR,FAD,,,,,,1.6.99.3,core,2,Sec,,IM 1 TM,7002_A2120,slr1743
7002_A2121,cyan3975,8,17286574,nucleotide phosphatase YjjG,yjjG,,DNA protection,SphR,,,,,,,,,1,,,cyt,7002_A2121,
7002_A2122,,1,,ISSysp3 transposase TnpA_ISSysp3,tnpA_ISSysp3,,Genome evolution - IS element,,,,,,,,,mobile - ISSysp3,1,,,cyt,7002_A2122,
7002_A2123,cyan0504,9,,urease accessory protein UreD,ureD,,Nitrogen assimilation from urea,,,,,,,,,,2,,,cyt,7002_A2123,sll1639
7002_A2125,cyan0048,9,,glycogen synthase GlgA,glgA,,Glycogen metabolism,,,,,,,,2.4.1.21,core,2,,,cyt,7002_A2125,sll1393
7002_A2126,cyan2968,7,,hypothetical protein,,,,,,,,,,,,,2,,,cyt,7002_A2126,ssr1552
7002_A2127,cyan2404,14,,acetyl-CoA carboxylase biotin carboxylase component AccC,accC,,Fatty Acid Biosynthesis FASII,,,,,,,,6.3.4.14,core,2,,,cyt,7002_A2127,sll0053
7002_A2128,cyan10888,1,,hypothetical protein,,,,,,,,,,,,,1,Sec,,IM 1 TM,7002_A2128,
7002_A2129,cyan2534,14,19737354,integral membrane protein associated with nucleod distribution YlmG,ylmG,,Transport:DNA (cell division?),,,,,,,,,core,2,Sec,,IM 2 TM,7002_A2129,ssl0353
7002_A2130,cyan8032,2,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2130,
7002_A2131,cyan2432,14,,homoserine dehydrogenase ThrA,thrA,hom,AA synth - Met,,,,,,,,1.1.1.3,core,2,,,cyt,7002_A2131,sll0455
7002_A2132,cyan10889,2,Rebase,type II restriction enzyme and methylase AquRM,aquRM,,Restriction-modification,,,,,,,,2.1.1.72 3.1.21.4,,1,,,cyt,7002_A2132,
7002_A2133,cyan5009,3,,hypothetical protein,,,,,,,,,,,,pP742502,1,,,cyt,7002_A2133,
7002_A2134,cyan10890,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2134,
7002_A2135,DUF820,1,,putative endonuclease DUF820 family,,,Genome evolution?,,,,,,,,,,1,,,cyt,7002_A2135,
7002_A2136,cyan2164,11,,hypothetical protein,,,,,,,,,,,,core,2,,,cyt,7002_A2136,sll0162
7002_A2138,cyan9902,1,,hypothetical protein,,,,,,,,,,,,junk?,1,,,cyt,7002_A2138,
7002_A2139,cyan6630,5,21302031,"glycogen phosphorylase, AgpA",agpA,,Glycogen metabolism,,,,,,,,2.4.1.1,,1,,,cyt,7002_A2139,
7002_A2140,cyan0318,11,,allophycocyanin B alpha subunit ApcD,apcD,,Phycobilisome - allophycocyanin,,,,,,,,,core,2,,,cyt-TM assoc,7002_A2140,sll0928
7002_A2141,,1,,ISSysp3 transposase TnpA_ISSysp3,tnpA_ISSysp3,,Genome evolution - IS element,,,,,,,,,mobile - ISSysp3,1,,,cyt,7002_A2141,
7002_A2142,cyan0317,5,,hypothetical protein,,,,,,,,,,,,,2,Sec,,IM 4 TM,7002_A2142,sll0930
7002_A2143,cyan10891,1,,hypothetical protein,,,,,,,,,,,,,1,Sec,,IM 1 TM,7002_A2143,
7002_A2144,cyan3024,10,,SWIM zinc finger domain-containing protein,,,,,,,,,,,,,2,,,cyt,7002_A2144,slr1429
7002_A2145,cyan2844b,14,,D-alanyl-D-alanine carboxypeptidase DacC,dacC,vanY,Peptidoglycan turnover,,,,,M15,,,3.4.16.4,core,2,Sec,,IM 1 TM,7002_A2145,sll0034
7002_A2146,cyan4574,14,,auxin efflux carrier (AEC) family protein,,,Transport|export,,,,,,,2.A.69,,core,2,Sec,,IM 9 TM,7002_A2146,slr1864
7002_A2147,cyan0859,14,,chorismate synthase AroC,aroC,,Chorismate synthesis from D-erythrose 4-phosphate,,,,,,,,4.2.3.5,core,2,,,cyt,7002_A2147,sll1747
7002_A2148,cyan3843,11,,ABC-type oligopeptide uptake system permease component OppB,oppB,,Transport|uptake:dipeptides,,ATP,,,,,3.A.1.5,3.6.3.-,,1,Sec,,IM 6 TM,7002_A2148,
7002_A2149,cyan1690,14,,ECF-type uptake system permease component,,,Transport,,,,,,,3.A.1.26,,core,2,Sec,,IM 2 TM,7002_A2149,slr1978
7002_A2150,cyan0136,11,,universal stress family protein,,,,,,,,,,,,core,2,,,cyt,7002_A2150,slr0244
7002_A2151,cyan0137,13,,photosystem II assembly protein PsbM,psbM,,Photosystem II - assembly,NtcB,,,,,,,,core,2,Sec,,TM 1 TM,7002_A2151,sml0003
7002_A2152,cyan1857,14,21368150,ferredoxin (2Fe-2S),,,Photosystem II (redox regulation hydrogenase? Assembly?),,2Fe-2S,,,,,,,core,2,,,cyt,7002_A2152,ssl3044
7002_A2153,cyan2042,11,,lycopene cyclase CruA,cruA,,Carotenoid biosynthesis: myxoxanthophyll,,FAD,,,,,,,core,2,Sec,,IM 2 TM,7002_A2153,sll0147
7002_A2154,cyan0496,9,,putative haloacid dehalogenase-like hydrolase,,,,,,,,,,,,,2,,,cyt,7002_A2154,slr1762
7002_A2155,cyan0794,9,,Ser/Thr protein phosphatase family protein,,,,,,,,,,,,core,2,Sec,LepB,peri,7002_A2155,slr1895
7002_A2157,cyan4489,4,,conserved hypothetical protein,,,,,,,,,,,,,1,Sec,,IM 1 TM,7002_A2157,
7002_A2158,DUF820,1,,putative endonuclease DUF820 family,,,Genome evolution?,,,,,,,,,,1,,,cyt,7002_A2158,
7002_A2159,cyan0247,5,,TPR domain-containing protein,,,,,,,,,,,,,2,Sec,LepB,peri,7002_A2159,sll1667
7002_A2160,cyan0561,12,,molecular chaperone DnaK3,dnaK3,,Chaperone,,,,,,,,,,2,,,cyt,7002_A2160,sll1932
7002_A2161,cyan0560b,14,,DnaJ-class molecular chaperone DnaJ family,,,Chaperone,,,,,,,,,core,2,,,cyt,7002_A2161,sll1933
7002_A2162,cyan0421,6,,"pseudouridine synthase, RsuA/RluD family",,,rRNA modification,,,,,,,,,,2,,,cyt,7002_A2162,slr1592
7002_A2163,cyan10894,1,,putative small-conductance mechanosensitive channel,,,Transport,,,,,,,,,,1,Sec,,IM 3 TM,7002_A2163,
