Locus tag	Ortholog group	Genome count calc	Reference (PMID)	Curated Product Descriptor	Gene	Gene Aliases	Functional role	regulon	cofactor	substrate	Regulator family	Merops family	CAZY	TC family	E.C.	evolution	Genome count calc	Loc Sys	Loc Cleave	protein localization	7002	6803
7002_A1726	cyan10782	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1726	na
7002_A1727	cyan10783	1	na	serine/threonine kinase	na	na	Sensory transduction	na	na	na	na	na	na	na	2.7.11.1	na	2	na	na	cyt	7002_A1727	na
7002_A1728	cyan1417	14	na	GTP-binding and nucleic acid-binding protein YchF	ychF	yyaF engD	Universal GTPases	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1728	sll0245
7002_A1729	cyan0811	7	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	LepB	peri	7002_A1729	sll1123
7002_A1730	cyan3079	14	na	shikimate 5-dehydrogenase AroE	aroE	na	Chorismate synthesis from D-erythrose 4-phosphate	na	na	na	na	na	na	na	1.1.1.25	core	2	na	na	cyt	7002_A1730	slr1559
7002_A1731	cyan10784	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 2 TM	7002_A1731	na
7002_A1732	cyan2289	3	na	tRNA threonylcarbamoyladenosine biosynthesis protein	na	na	tRNA modification	NtcB	na	na	na	na	na	na	na	na	2	na	na	cyt-IM assoc	7002_A1732	slr0006
7002_A1733	cyan1383a	14	8824246	ABC-type Zn/Mn uptake system permease component MntB	mtrB	na	Zinc homeostasis	Zur	na	na	na	na	na	3.A.1.15	na	core	2	Sec	na	IM 8 TM	7002_A1733	sll1600
7002_A1734	cyan1384a	14	8824246	ABC-type Zn/Mn uptake system ATPase component MntA	mntA	na	Zinc homeostasis	Zur	ATP	na	na	na	na	3.A.1.15	3.6.3.35	core	2	na	na	cyt-IM assoc	7002_A1734	sll1599
7002_A1735	cyan1385	14	8824246	ABC-type Zn/Mn uptake system substrate-binding component MntC	mntC	na	Zinc homeostasis	Zur	na	na	na	na	na	3.A.1.15	na	core	2	Sec	LspA	LP -IM	7002_A1735	sll1598
7002_A1736	cyan10785	1	na	TPR repeat-containing protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1736	na
7002_A1737	cyan1015	11	na	single-strand-DNA-specific exonuclease RecJ	recJ	na	DNA Repair	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1737	sll1354
7002_A1738	cyan3876	11	na	DnaJ domain-containing protein	na	na	Chaperone	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1738	na
7002_A1739	cyan10786	2	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 14 TM	7002_A1739	na
7002_A1740	cyan10787	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1740	na
7002_A1741	cyan2271b	11	na	30S ribosomal protein S21 RpsU	rpsU	na	Ribosome: SSU	na	na	na	na	na	na	na	na	paralogs	2	na	na	cyt	7002_A1741	na
7002_A1742	cyan0459	14	na	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase CobT	cobT	na	Cofactor B12 synth: lower pathway	na	na	na	na	na	na	na	2.4.2.21	core	2	na	na	cyt	7002_A1742	sll1500
7002_A1743	cyan0157b	14	19390625 12573219	flavodiiron protein 1 Flv1	flv1	na	Oxygen and nitric oxide detoxification:photosystem I	na	FMN	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1743	sll1521
7002_A1744	cyan3019	14	na	recombination protein RecR	recR	na	DNA Repair	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1744	slr1426
7002_A1745	cyan4929	4	na	DNA-processing protein TIGR00725 family	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1745	na
7002_A1746	cyan0736	4	na	NiFe hydrogenase and urease nickel insertion protein HypB	hypB	na	maturase - NiFe hydrogenase/urease	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1746	sll1079
7002_A1747	cyan0737	4	na	Ni2+-binding GTPase involved in maturation of NiFe hydrogenase and urease HypA	hypA	na	maturase - NiFe hydrogenase/urease	na	Ni	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1747	sll1078
7002_A1748	cyan0735	4	na	ABC-type agmatine uptake system substrate-binding component AgmB	agmB	na	Nitrogen assimilation - agamatine	na	na	na	na	na	na	na	na	na	2	Sec	LspA	LP -IM	7002_A1748	sll1080
7002_A1749	cyan0734	4	na	ABC-type agmatine uptake system permease component AgmP	agmP	na	Nitrogen assimilation - agamatine	na	na	na	na	na	na	3.A.1.17	na	na	2	Sec	na	IM 5 TM	7002_A1749	sll1081
7002_A1749.1	cyan0733	5	na	ABC-type agmatine uptake system ATPase component AgmA	agmA	na	Nitrogen assimilation - agamatine	na	ATP	na	na	na	na	na	na	na	2	na	na	cyt-IM assoc	7002_A1749.1	sll1082
7002_A1751	cyan0738	3	18045455	putative 4-guanidino butyrase	na	speB2	L-arginine oxidase/dehydrogenase pathway	na	Mn	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1751	sll1077
7002_A1752	cyan10788	1	na	LCCL domain-containing protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	LepB	peri	7002_A1752	na
7002_A1753	cyan1537a	7	na	delta-aminolevulinic acid dehydratase HemB	hemB	na	Prosthetic group heme synth	Fur	na	na	na	na	na	na	4.2.1.24	na	2	na	na	cyt	7002_A1753	sll1994
7002_A1754	cyan10789	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1754	na
7002_A1755	DUF820	1	na	putative endonuclease DUF820 family	na	na	Genome evolution?	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1755	na
7002_A1756	cyan1001	14	na	isoleucyl-tRNA synthetase IleS	ileS	na	Aminoacyl-tRNA biosynthesis	na	na	na	na	na	na	na	6.1.1.5	core	2	na	na	cyt	7002_A1756	sll1362
7002_A1757	cyan3153	14	na	phytol kinase	na	na	Cofactor vitamin E (tocopherol) synth	na	na	na	na	na	na	na	na	core	2	Sec	na	IM 8 TM	7002_A1757	slr1652
7002_A1758	cyan1267	6	na	protein of unknown function DUF1232	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 2 TM	7002_A1758	sll0846
7002_A1759	cyan2573	14	na	photosystem II core light harvesting protein PsbB	psbB	na	Photosystem II	na	na	na	na	na	na	na	na	core	2	Sec	na	TM 7 TM	7002_A1759	slr0906
7002_A1760	cyan5993	6	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1760	na
7002_A1761	cyan0688	14	na	periplasmic Zn-dependent hydrolase	na	na	na	na	na	na	na	na	na	na	na	core	2	TAT	LepB	peri	7002_A1761	slr2005
7002_A1762	cyan2384	14	na	anthranilate synthase amidotransferase subunit TrpG	trpG	na	Cofactor folate synth from 4-amino-4-deoxychorismate	na	na	na	na	C26	na	na	2.6.1.85	core	2	na	na	cyt	7002_A1762	slr0055
7002_A1763	cyan2383	14	na	diacylglycerol kinase Dgk	dgk	na	Glycerolipid and Glycerophospholipid Metabolism	na	na	na	na	na	na	na	2.7.1.107	core	2	Sec	na	IM 3 TM	7002_A1763	slr0054
7002_A1764	cyan2382	14	na	rRNA maturation factor YbeY	ybeY	na	rRNA processing	na	Zn	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1764	slr0053
7002_A1765	cyan10791	14	na	protein of unknown function DUF3285	na	na	na	na	na	na	na	na	na	na	na	core	2	Sec	na	IM 1 TM	7002_A1765	ssr0109
7002_A1766	cyan0916	9	na	NAD dependent epimerase/dehydratase family protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1766	slr1540
7002_A1767	cyan10792	1	na	protein of unknown function DUF1493	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 1 TM	7002_A1767	na
7002_A1768	cyan7685	5	na	"FAD dependent oxidoreductase, carotene isomerase family"	na	na	Carotenoids	na	FAD	na	na	na	na	na	na	na	2	na	na	cyt-TM assoc	7002_A1768	na
7002_A1769	cyan3362	5	na	"transcriptional regulator, DeoR family"	na	na	CRISPR locus	na	na	na	DeoR	na	na	na	na	na	2	na	na	cyt	7002_A1769	sll5097
7002_A1770	cyan4435	3	na	"CRISPR-associated protein, Cas6-related"	na	na	CRISPRs	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1770	na
7002_A1771	cyan10793	2	na	"CRISPR-associated helicase, Cas3 family"	na	na	CRISPRs	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1771	na
7002_A1772	cyan4436	3	na	"CRISPR-associated protein, Cas_csx13 family"	na	na	CRISPRs	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1772	na
7002_A1773	cyan4437	3	na	"CRISPR-associated autoregulator, DevR family"	na	na	CRISPRs	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1773	na
7002_A1774	cyan10794	1	na	toxin-antitoxin system antidote	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1774	na
7002_A1775	cyan6344	3	na	toxin-antitoxin system toxin PIN family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1775	na
7002_A1776	cyan4438	5	na	CRISPR-associated RAMP protein Cas5	cas5	na	CRISPR locus	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1776	na
7002_A1777	cyan10795	1	na	CRISPR-associated endonuclease Cas1	cas1	na	CRISPRs	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1777	na
7002_A1778	cyan10796	1	na	"CRISPR-associated protein, Cas2"	cas2	na	CRISPRs	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1778	na
7002_A1780	cyan1265	6	na	protein of unknown function DUF202 YidH	yidH	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 3 TM	7002_A1780	sll0847
7002_A1781	cyan0685	11	20081034	plastoglobulin-like protein Pgl1	pgl1	na	Photooxidative damage repair	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1781	sll1568
7002_A1782	cyan0533	14	na	glutamate 5-kinase ProB	proB	na	Arg/Pro metabolism	na	na	na	na	na	na	na	2.7.2.11	core	2	na	na	cyt	7002_A1782	slr2035
7002_A1783	cyan5793	5	na	"Sam-dependent methyltransferase, family 11"	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1783	na
7002_A1784	cyan1866a	14	na	glutamine-dependent NAD(+) synthetase NadE	nadE	na	Cofactor NAD synth	NrtR	na	na	na	na	na	na	6.3.5.1	core	2	na	na	cyt	7002_A1784	slr1691
7002_A1785	cyan1171	14	na	sugar fermentation stimulation protein A SfsA	sfsA	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1785	sll2014
7002_A1786	cyan1477	4	na	"late competence development protein, ComFB"	comFB	na	Genome evolution - DNA uptake	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1786	slr1505
7002_A1787	cyan5181	13	na	methyltransferase type 11	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1787	na
7002_A1788	cyan2476	7	na	"PP2C-type membrane protein phosphatase, PrpJ1"	prpJ1	na	Heterocyst-specific glycolipid layer formation	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1788	sll0602
7002_A1789	cyan1737	11	na	"cyclic 3',5'-AMP-responsive transcriptional regulator Crp"	crp	na	Regulation: transcription	na	na	na	Crp	na	na	na	na	core	2	na	na	cyt	7002_A1789	sll1371
7002_A1790	cyan1736	14	na	protein of unknown function DUF2232	na	na	na	na	na	na	na	na	na	na	na	core	2	Sec	na	IM 4 TM	7002_A1790	sll1372
7002_A1791	cyan2678	9	na	"gamma-tocopherol C-methyltransferase, Vte4"	vte4	na	Cofactor vitamin E (tocopherol) synth	na	na	na	na	na	na	na	2.1.1.95	core	2	na	na	cyt	7002_A1791	slr0089
7002_A1792	DUF820	1	na	putative endonuclease DUF820 family	na	na	na	PedR	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1792	na
7002_A1793	cyan2730	2	na	major facilitator transporter	na	na	Transport	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 12 TM	7002_A1793	slr0616
7002_A1794	cyan1330	11	na	ferredoxin	na	na	na	na	4Fe-4S	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1794	slr2059
7002_A1795	cyan10798	1	na	DUF2059 domain protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	LepB	peri	7002_A1795	na
7002_A1796	cyan2294	14	na	ribulose bisphosphate carboxylase small subunit RbcS	rbcS	na	Calvin-Benson cycle	na	na	na	na	na	na	na	4.1.1.39	core	2	na	na	CL	7002_A1796	slr0012
7002_A1797	cyan2293	11	na	rubisco chaperone RbcX	rbcX	na	Calvin-Benson cycle	na	na	na	na	na	na	na	na	core	2	na	na	CL	7002_A1797	slr0011
7002_A1798	cyan2292	14	na	ribulose bisophosphate carboxylase large subunit RbcL	rbcL	na	Calvin-Benson cycle	na	na	na	na	na	na	na	4.1.1.39	core	2	na	na	CL	7002_A1798	slr0009
7002_A1799	cyan0201	11	na	carboxysome structural protein CcmN	ccmN	na	CO2 fixation: microcompartment	na	na	na	na	na	na	na	na	core	2	na	na	CS	7002_A1799	sll1032
7002_A1800	cyan0202	11	na	carboxysome structural protein CcmM	ccmM	na	CO2 fixation: microcompartment	na	na	na	na	na	na	na	na	core	2	na	na	CS	7002_A1800	sll1031
7002_A1801	cyan0203	11	na	carboxysome minor structural protein CcmL	ccmL	na	CO2 fixation: microcompartment	na	na	na	na	na	na	na	na	core	2	na	na	CS	7002_A1801	sll1030
7002_A1802	cyan0204a	14	na	carboxysome major structural protein CcmK1	ccmK1	na	CO2 fixation: microcompartment	na	na	na	na	na	na	na	na	core	2	na	na	CS	7002_A1802	sll1029
7002_A1803	cyan0204b	11	na	carboxysome major structural protein CcmK2	ccmK2	na	CO2 fixation: microcompartment	na	na	na	na	na	na	na	na	core	2	na	na	CS	7002_A1803	sll1028
7002_A1804	cyan2684a	4	15596724	"putative low affinity sulphate transporter, Sul2"	sul2	na	Transport (SulP)	na	na	na	na	na	na	2.A.53	na	na	2	Sec	na	IM 11 TM	7002_A1804	slr0096
7002_A1805	cyan2926	11	na	proton-translocating NADH-quinone dehydrogenase subunit F NdhF4	ndhF4	na	CO2 fixation: Respiratory Complex I	na	na	na	na	na	na	3.D.1.8	1.6.5.3	core	2	Sec	na	TM 16 TM	7002_A1805	sll0026
7002_A1806	cyan0878b	11	na	proton-translocating NADH-quinone dehydrogenase subunit D4 NdhD4	ndhD4	na	CO2 fixation: Respiratory Complex I	na	na	na	na	na	na	3.D.1.8	1.6.5.3	core	2	Sec	na	TM 14 TM	7002_A1806	sll0027
7002_A1807	cyan0288	11	na	consitutive low-affinity CO2 hydration protein CupB	cupB	cphX	CO2 fixation: carboxysome	na	na	na	na	na	na	na	na	core	2	na	na	CS	7002_A1807	slr1302
7002_A1808	cyan0009b	13	na	biosynthetic arginine decarboxylase SpeA	speA	na	L-arginine decarboxylase pathway	na	na	na	na	na	na	na	4.1.1.19	na	2	na	na	cyt	7002_A1808	slr0662
7002_A1810	cyan8065	3	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 1 TM	7002_A1810	na
7002_A1811	cyan2661	14	17827500	cysteine desulfurase SufS	sufS	na	Prosthetic group FeS synth (SUF)	SufR	na	na	na	na	na	na	2.8.1.7	core	2	na	na	cyt	7002_A1811	slr0077
7002_A1812	cyan2660	14	17827500	iron-sulfur cluster assembly protein SufD	sufD	na	Prosthetic group FeS synth (SUF)	SufR	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1812	slr0076
7002_A1813	cyan2659	14	17827500	iron-sulfur cluster assembly ATPase SufC	sufC	na	Prosthetic group FeS synth (SUF)	SufR	ATP	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1813	slr0075
7002_A1814	cyan2658	14	17827500	iron-sulfur cluster assembly protein SufB	sufB	na	Prosthetic group FeS synth (SUF)	SufR	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1814	slr0074
7002_A1815	cyan2657	11	17827500	iron-sulfur cluster redox status-responsive transcriptional repressor of iron-sulfur cluster biogenesis SufR	sufR	na	Prosthetic group FeS synth	SufR	na	na	DeoR	na	na	na	na	core	2	na	na	cyt	7002_A1815	sll0088
7002_A1816	cyan1864	14	na	formamidopyrimidine-DNA glycosylase MutM	mutM	na	DNA Repair: base excision	na	na	na	na	na	na	na	3.2.2.23	core	2	na	na	cyt	7002_A1816	slr1689
7002_A1817	cyan10799	1	na	toxin-antitoxin system toxin PIN family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1817	na
7002_A1818	cyan10800	1	na	toxin-antitoxin system antidote Rhh family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1818	na
7002_A1819	cyan10801	3	na	NAD-dependent epimerase/dehydratase family protein	na	na	Polysaccharide synth	na	na	na	na	na	na	na	5.1.3.-	na	2	na	na	cyt	7002_A1819	na
7002_A1820	cyan0208	8	na	protein of unknown function DUF1092	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1820	slr1110
7002_A1821	cyan9515b	8	na	phycobilisome degradation protein NblA	nblA	na	Phycobilisome turnover	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1821	ssl0452
7002_A1822	cyan0555	11	na	bilin lyase subunit CpcS	cpcS	ycf58	Phycobilisome	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1822	slr2049
7002_A1823	cyan0314	14	na	30S ribosomal protein S15 RpsO	rpsO	na	Ribosome: SSU	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1823	ssl1784
7002_A1824	cyan0313	12	na	protein of unknown function DUF3464 	na	na	na	na	na	na	na	na	na	na	na	core	2	Sec	na	IM 2 TM	7002_A1824	sll0933
7002_A1825	cyan0312	9	na	3-deoxy-7-phosphoheptulonate synthase AroF	aroF	na	Chorismate synthesis from D-erythrose 4-phosphate	na	na	na	na	na	na	na	2.5.1.54	core	2	na	na	cyt	7002_A1825	sll0934
7002_A1826	cyan2459	6	na	bifunctional  glycine oxidase / thiazole biosynthesis protein ThiOG	thiOG	na	Cofactor thiamin (B1) synth: thiazole precursor	na	FAD	na	na	na	na	na	1.4.3.19 2.8.1.10	na	2	na	na	cyt	7002_A1826	slr0633
7002_A1827	cyan2563	11	na	assimilatory ferredoxin-nitrite reductase NirA	nirA	na	Nitrogen assimilation - nitrate	NtcA NtcB	4Fe-4S	na	na	na	na	na	1.7.7.1	core	2	na	na	cyt	7002_A1827	slr0898
7002_A1828	cyan0296a	14	20194361	oxygen-dependent coproporphyrinogen III oxidase HemF	hemF	na	Prosthetic group heme synth	na	na	na	na	na	na	na	1.3.3.3	core	2	na	na	cyt	7002_A1828	sll1185
7002_A1829	cyan2930	14	na	3-methyl-2-oxobutanoate hydroxymethyltransferase PanB	panB	na	Cofactor pantothenate (B5) synth	na	na	na	na	na	na	na	2.1.2.11	core	2	na	na	cyt	7002_A1829	slr0526
7002_A1830	cyan1604	11	na	apolipoprotein N-acyltransferase CutE	cutE	na	Lipoprotein synthesis	na	na	na	na	na	na	na	2.3.1.-	core	2	Sec	na	IM 6 TM	7002_A1830	slr0819
7002_A1831	cyan9654	3	na	protein of unknown function DUF760	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1831	na
7002_A1832	cyan1173a	9	na	group 2 RNA polymerase sigma-70 subunit SigD	sigD	na	RNA polymerase	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1832	sll2012
7002_A1833	cyan0377	14	na	integral membrane protein TerC family	na	na	na	na	na	na	na	na	na	na	na	core	2	Sec	na	IM 5 TM	7002_A1833	sll1022
7002_A1834	cyan0438	9	na	photosystem I reaction center subunit XII PsaM	psaM	na	Photosystem I	na	na	na	na	na	na	na	na	na	2	Sec	na	TM 1 TM	7002_A1834	smr0005
7002_A1835	cyan1374	14	na	2-phosphosulpholactate phosphatase ComB	comB	na	na	na	na	na	na	na	na	na	3.1.3.71	core	2	na	na	cyt	7002_A1835	slr1718
7002_A1836	cyan1240	4	na	transcriptional regulator of hydrogen peroxide induced stress PerR	perR	na	Oxidative stress	PerR	na	na	Fur	na	na	na	na	na	2	na	na	cyt	7002_A1836	slr1738
7002_A1837	cyan7382	6	Collart	ABC-type amino acid transport system substrate-binding component	na	na	Transport: amino acids	na	na	na	na	na	na	3.A.1	na	na	2	Sec	LspA	LP -IM	7002_A1837	na
7002_A1838	cyan2614	12	na	acetyl-CoA synthetase AcsA	acsA	na	Pyruvate metabolism II	na	na	na	na	na	na	na	6.2.1.1	na	2	na	na	cyt	7002_A1838	sll0542
7002_A1839	cyan7977	2	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 1 TM	7002_A1839	na
7002_A1840	cyan10804	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 2 TM	7002_A1840	na
7002_A1841	cyan10805	1	na	nitroreductase family protein	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1841	na
7002_A1842	cyan2171	9	na	cytochrome b561	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 5 TM	7002_A1842	sll0160
7002_A1843	cyan2308	14	na	ABC1 family kinase-like protein	na	na	Signal transduction	na	na	na	na	na	na	na	na	core	2	Sec	na	IM 1 TM	7002_A1843	sll0005
7002_A1844	cyan0160	7	na	periplasmic carboxyl-terminal processing protease CtpB	ctpB	na	Proteolysis	na	na	na	na	S41	na	na	3.4.21.102	na	2	Sec	LepB	peri	7002_A1844	slr0257
7002_A1845	cyan3096	11	na	protein of unknown function DUF370	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1845	ssl2874
7002_A1846	cyan0075	14	na	guanylate kinase Gmk	gmk	na	Purine conversions	na	na	na	na	na	na	na	2.7.4.8	core	2	na	na	cyt	7002_A1846	slr1123
7002_A1847	cyan2954a	8	na	"ATP-dependent protease, proteolytic subunit ClpP1"	clpP1	na	Proteolysis	na	ATP	na	na	S14	na	na	3.4.21.92	na	2	na	na	cyt	7002_A1847	slr0542
7002_A1848	cyan10806	1	na	methyltransferase type 11	na	na	na	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1848	na
7002_A1849	cyan1233	10	na	DNA damage-responsive transcriptional repressor LexA	lexA	na	DNA repair	na	na	na	LexA	S24	na	na	na	na	2	na	na	cyt	7002_A1849	sll1626
7002_A1850	cyan10807	1	na	protein of unknown function DUF1816	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 1 TM	7002_A1850	na
7002_A1851	cyan2594	11	na	ferredoxin-thioredoxin reductase beta subunit FtrC	ftrC	na	Fd/Trx System	na	na	na	na	na	na	na	1.8.7.2	core	2	na	na	cyt	7002_A1851	sll0554
7002_A1852	cyan1929	14	na	protein of unknown function DUF309	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1852	slr1636
7002_A1853	cyan2339	14	na	protein of unknown function TIGR03492	na	na	na	na	na	na	na	na	na	na	na	core	2	Sec	na	IM 1 TM	7002_A1853	sll0192
7002_A1854	cyan3740	10	na	protein of unknown function UPF0227	na	na	na	na	na	na	na	S09	na	na	na	na	2	na	na	cyt	7002_A1854	na
7002_A1855	DUF820	1	na	putative endonuclease DUF820 family	na	na	Genome evolution?	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1855	na
7002_A1856	cyan2309	14	na	ATP-dependent DNA helicase RecG	recG	na	Transcription factors bacterial	na	ATP	na	na	na	na	na	3.6.4.12	core	2	na	na	cyt	7002_A1856	slr0020
7002_A1857	cyan10809	1	na	integral membrane domain-containing protein	na	na	na	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 10 TM	7002_A1857	na
7002_A1858	cyan0800	14	na	protein of unknown function DUF3386	na	na	na	na	na	na	na	na	na	na	na	core	2	na	na	cyt	7002_A1858	slr1900
7002_A1859	cyan10810	1	na	bifunctional diguanylate cyclase/phosphodiesterase	na	na	c-di-GMP turnover	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 2 TM	7002_A1859	na
7002_A1860	cyan1034	5	na	polyphosphate kinase 2 Ppk2	ppk2	na	Phosphate homeostasis	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1860	slr1363
7002_A1861	cyan4996	7	na	cyclic nucleotide-binding protein	na	na	Sensory transduction	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1861	na
7002_A1862	cyan2909	11	na	glycyl aminopeptidase M61 family	na	na	Proteolysis	na	Zn	na	na	M61	na	na	na	core	2	na	na	cyt	7002_A1862	slr0031
7002_A1863	cyan2910	13	na	branched-chain amino acid aminotransferase IlvE	ilvE	na	AA synth: ILV	na	na	na	na	na	na	na	2.6.1.42	check	2	na	na	cyt	7002_A1863	slr0032
7002_A1864	cyan0382	14	na	hydroxyacylglutathione hydrolase GloB	gloB	na	Methylglyoxal degradation	na	na	na	na	na	na	na	3.1.2.6	core	2	na	na	cyt	7002_A1864	sll1019
7002_A1865	cyan2172	14	na	"alpha-1, 4-glucan:alpha-1, 4-glucan 6-glycosyltransferase GlgB"	glgB	na	Glycogen metabolism	na	na	na	na	na	CBM48 GH13	na	2.4.1.18	core	2	na	na	cyt	7002_A1865	sll0158
7002_A1866	cyan10811	1	na	bacteriophage conserved hypothetical protein	na	na	bacteriophage functions	na	na	na	na	na	na	na	na	na	2	Sec	na	IM 2 TM	7002_A1866	na
7002_A1867	cyan10812	1	na	bacteriophage conserved hypothetical protein	na	na	bacteriophage functions	na	na	na	na	na	na	na	na	na	2	na	na	phage	7002_A1867	na
7002_A1868	cyan10813	1	na	bacteriophage hypothetical protein	na	na	bacteriophage functions	na	na	na	na	na	na	na	na	na	2	na	na	phage	7002_A1868	na
7002_A1869	cyan10814	1	na	bacteriophage hypothetical protein	na	na	bacteriophage functions	na	na	na	na	na	na	na	na	na	2	na	na	phage	7002_A1869	na
7002_A1869.1	cyan10815	1	na	bacteriophage conserved hypothetical protein	na	na	bacteriophage functions	na	na	na	na	na	na	na	na	na	2	na	na	cyt	7002_A1869.1	na
7002_A1870	cyan10816	1	na	bacteriophage hypothetical protein	na	na	bacteriophage functions	na	na	na	na	na	na	na	na	na	2	na	na	phage	7002_A1870	na
7002_A1871	cyan10817	1	na	bacteriophage conserved hypothetical protein	na	na	bacteriophage functions	na	na	na	na	na	na	na	na	na	2	na	na	phage	7002_A1871	na
